fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
9.0,1.61,9,2017-05-02,1,2,0.0,0.0,445
7.5,0.8,9,2017-05-02,1,1,0.0,0.0,314
33.0,8.1,9,2017-05-02,1,1,0.0,5.76,308
5.0,0.5,9,2017-05-02,1,2,0.0,0.0,278
5.0,0.64,9,2017-05-02,1,1,0.0,0.0,398
4.5,0.61,9,2017-05-02,1,1,0.0,0.0,350
8.5,1.1,9,2017-05-02,1,3,0.0,0.0,399
10.0,2.1,9,2017-05-02,1,1,0.0,0.0,86
21.0,5.95,9,2017-05-02,1,1,0.0,0.0,273
13.5,1.79,9,2017-05-02,1,2,0.0,0.0,329
20.0,3.75,9,2017-05-02,1,1,0.0,0.0,239
6.0,0.92,9,2017-05-02,1,2,0.0,0.0,91
8.5,0.91,9,2017-05-02,1,1,0.0,0.0,213
12.0,1.5,9,2017-05-02,1,1,0.0,0.0,379
5.0,0.49,9,2017-05-02,1,1,0.0,0.0,462
14.0,1.6,9,2017-05-02,1,1,0.0,0.0,301
12.0,1.2,9,2017-05-02,1,1,0.0,0.0,319
8.0,1.5,9,2017-05-02,1,1,0.0,0.0,349
8.0,1.25,9,2017-05-02,1,1,0.0,0.0,185
12.0,2.44,9,2017-05-02,1,1,0.0,0.0,321
6.5,1.12,9,2017-05-02,1,1,0.0,0.0,377
4.0,0.44,9,2017-05-02,1,1,0.0,0.0,472
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,263
7.5,0.75,9,2017-05-02,1,1,0.0,0.0,369
5.0,0.9,9,2017-05-02,1,1,0.0,0.0,84
16.0,3.7,9,2017-05-02,1,1,0.0,0.0,199
8.0,1.46,9,2017-05-02,1,1,0.0,0.0,404
16.5,2.33,9,2017-05-02,1,1,0.0,0.0,329
21.0,4.52,9,2017-05-02,1,1,0.0,0.0,309
4.5,0.7,9,2017-05-02,1,2,0.0,0.0,498
12.0,2.39,9,2017-05-02,1,1,0.0,0.0,167
39.0,11.58,9,2017-05-02,1,1,0.0,5.76,300
13.5,2.84,9,2017-05-02,1,1,0.0,0.0,81
4.0,0.3,9,2017-05-02,1,1,0.0,0.0,200
8.0,0.97,9,2017-05-02,1,1,0.0,0.0,473
37.5,11.6,9,2017-05-02,1,1,0.0,5.76,299
11.5,2.5,9,2017-05-02,1,2,0.0,0.0,145
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,98
10.5,1.5,9,2017-05-02,1,2,0.0,0.0,380
32.0,7.73,9,2017-05-02,1,2,0.0,0.0,187
10.5,1.19,9,2017-05-02,1,1,0.0,0.0,349
4.0,0.5,9,2017-05-02,1,2,0.0,0.0,389
27.0,5.9,9,2017-05-02,1,2,0.0,0.0,176
17.0,2.4,9,2017-05-02,1,2,0.0,0.0,473
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,244
18.0,2.9,9,2017-05-02,1,1,0.0,0.0,411
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,477
10.0,0.77,9,2017-05-02,1,1,0.0,0.0,492
26.5,6.1,9,2017-05-02,1,1,0.0,0.0,230
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,271
4.5,0.58,9,2017-05-02,1,1,0.0,0.0,116
52.0,21.37,9,2017-05-02,2,2,0.0,0.0,219
10.5,1.99,9,2017-05-02,1,1,0.0,0.0,215
9.0,1.19,9,2017-05-02,1,1,0.0,0.0,348
7.0,1.45,9,2017-05-02,1,1,0.0,0.0,211
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,280
4.5,0.3,9,2017-05-02,1,1,0.0,0.0,473
26.0,7.1,9,2017-05-02,1,2,0.0,0.0,481
7.0,1.1,9,2017-05-02,1,1,0.0,0.0,492
29.5,8.5,9,2017-05-02,1,1,0.0,5.76,374
41.5,13.71,9,2017-05-02,1,2,0.0,5.76,151
8.5,1.07,9,2017-05-02,1,1,0.0,0.0,118
16.0,2.57,9,2017-05-02,1,1,0.0,0.0,385
8.5,0.92,9,2017-05-02,1,1,0.0,0.0,261
7.5,0.54,9,2017-05-02,1,1,0.0,0.0,466
16.0,2.7,9,2017-05-02,1,1,0.0,0.0,204
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,204
20.0,0.0,9,2017-05-02,3,2,0.0,12.5,386
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,98
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,416
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,483
10.5,1.8,9,2017-05-02,1,1,0.0,0.0,465
6.0,1.2,9,2017-05-02,1,2,0.0,0.0,498
5.0,0.76,9,2017-05-02,1,1,0.0,0.0,382
4.5,0.6,9,2017-05-02,1,2,0.0,0.0,325
33.0,9.7,9,2017-05-02,1,1,0.0,0.0,322
10.0,1.8,9,2017-05-02,1,1,0.0,0.0,404
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,399
14.5,2.52,9,2017-05-02,1,2,0.0,0.0,168
9.0,0.68,9,2017-05-02,1,1,0.0,0.0,209
9.0,1.1,9,2017-05-02,1,2,0.0,0.0,371
6.0,0.82,9,2017-05-02,1,1,0.0,0.0,25
9.0,1.17,9,2017-05-02,1,1,0.0,0.0,349
6.0,0.42,9,2017-05-02,1,1,0.0,0.0,204
8.0,0.88,9,2017-05-02,1,1,0.0,0.0,299
11.0,1.5,9,2017-05-02,1,1,0.0,0.0,399
18.5,4.9,9,2017-05-02,1,1,1.0,0.0,270
5.0,0.3,9,2017-05-02,1,1,0.0,0.0,350
5.0,0.6,9,2017-05-02,1,1,0.0,0.0,294
6.5,0.83,9,2017-05-02,1,1,0.0,0.0,356
16.0,2.73,9,2017-05-02,1,1,0.0,0.0,256
8.5,1.31,9,2017-05-02,1,1,0.0,0.0,236
5.0,0.56,9,2017-05-02,1,1,0.0,0.0,350
10.0,1.21,9,2017-05-02,1,1,0.0,0.0,331
33.0,8.44,9,2017-05-02,1,1,0.0,0.0,176
10.0,1.4,9,2017-05-02,1,2,0.0,0.0,261
12.0,2.4,9,2017-05-02,1,1,0.0,0.0,302
4.0,0.54,9,2017-05-02,1,2,0.0,0.0,281
12.5,2.1,9,2017-05-02,1,1,0.0,0.0,388
10.5,2.3,9,2017-05-02,1,1,0.0,0.0,373
18.0,2.3,9,2017-05-02,1,1,0.0,0.0,229
5.5,0.9,9,2017-05-02,1,2,0.0,0.0,348
18.5,3.34,9,2017-05-02,1,2,0.0,0.0,280
5.5,0.9,9,2017-05-02,1,1,0.0,0.0,379
40.5,13.13,9,2017-05-02,1,1,0.0,5.76,228
14.0,2.4,9,2017-05-02,1,1,0.0,0.0,373
8.5,0.7,9,2017-05-02,1,1,0.0,0.0,330
2.5,0.0,9,2017-05-02,1,3,0.0,0.0,290
9.5,1.5,9,2017-05-02,1,2,0.0,0.0,348
39.5,8.91,9,2017-05-02,1,1,0.0,0.0,234
7.0,0.89,9,2017-05-02,1,1,0.0,0.0,369
22.5,3.51,9,2017-05-02,1,1,0.0,0.0,392
11.0,2.06,9,2017-05-02,1,1,0.0,0.0,184
8.0,1.44,9,2017-05-02,1,1,0.0,0.0,469
19.5,3.4,9,2017-05-02,1,1,0.0,0.0,448
4.0,0.5,9,2017-05-02,1,1,0.0,0.0,305
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,435
6.0,0.47,9,2017-05-02,1,1,0.0,0.0,314
10.5,2.16,9,2017-05-02,1,1,0.0,0.0,116
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,216
19.5,2.7,9,2017-05-02,1,1,0.0,0.0,338
18.0,4.1,9,2017-05-02,1,2,0.0,0.0,61
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,402
12.0,1.98,9,2017-05-02,1,1,0.0,0.0,500
6.5,0.8,9,2017-05-02,1,1,0.0,0.0,302
9.0,1.44,9,2017-05-02,1,1,0.0,0.0,416
6.5,0.73,9,2017-05-02,1,1,0.0,0.0,356
21.5,5.0,9,2017-05-02,1,1,0.0,0.0,309
6.5,0.6,9,2017-05-02,1,2,0.0,0.0,470
9.0,0.84,9,2017-05-02,1,1,0.0,0.0,366
23.0,4.56,9,2017-05-02,1,2,0.0,0.0,136
14.0,0.66,9,2017-05-02,1,1,0.0,0.0,332
38.0,11.39,9,2017-05-02,1,1,0.0,5.76,299
16.5,2.2,9,2017-05-02,1,1,0.0,0.0,327
13.5,2.4,9,2017-05-02,1,1,0.0,0.0,161
37.0,11.62,9,2017-05-02,1,2,0.0,5.76,368
8.0,1.16,9,2017-05-02,1,1,0.0,0.0,347
6.0,0.86,9,2017-05-02,1,1,0.0,0.0,293
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,98
15.0,2.3,9,2017-05-02,1,1,0.0,0.0,295
10.0,2.0,9,2017-05-02,1,1,0.0,0.0,284
9.0,1.11,9,2017-05-02,1,1,0.0,0.0,391
9.5,1.88,9,2017-05-02,1,1,0.0,0.0,237
7.5,0.81,9,2017-05-02,1,1,0.0,0.0,483
16.0,1.85,9,2017-05-02,1,2,0.0,0.0,301
8.0,1.57,9,2017-05-02,1,1,0.0,0.0,528
11.5,1.8,9,2017-05-02,1,2,0.0,0.0,283
7.0,0.6,9,2017-05-02,1,3,0.0,0.0,378
11.5,2.0,9,2017-05-02,1,2,0.0,0.0,220
18.0,3.3,9,2017-05-02,1,1,0.0,0.0,374
6.5,0.7,9,2017-05-02,1,2,0.0,0.0,220
12.0,2.2,9,2017-05-02,1,1,0.0,0.0,401
9.5,1.12,9,2017-05-02,1,2,0.0,0.0,213
7.0,0.87,9,2017-05-02,1,1,0.0,0.0,492
24.5,5.4,9,2017-05-02,1,1,0.0,0.0,155
18.5,3.03,9,2017-05-02,1,2,0.0,0.0,423
21.0,5.0,9,2017-05-02,1,1,0.0,0.0,243
5.5,0.65,9,2017-05-02,1,1,0.0,0.0,261
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,475
15.5,1.62,9,2017-05-02,1,1,0.0,0.0,229
6.0,0.7,9,2017-05-02,1,1,0.0,0.0,377
13.5,3.7,9,2017-05-02,1,1,0.0,0.0,167
10.5,1.5,9,2017-05-02,1,1,0.0,0.0,337
9.0,0.9,9,2017-05-02,1,1,0.0,0.0,197
17.5,2.7,9,2017-05-02,1,2,0.0,0.0,276
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,261
37.0,11.96,9,2017-05-02,1,1,0.0,5.76,324
8.5,0.87,9,2017-05-02,1,1,0.0,0.0,150
8.0,1.04,9,2017-05-02,1,1,0.0,0.0,323
5.5,0.5,9,2017-05-02,1,2,0.0,0.0,332
6.5,0.0,9,2017-05-02,1,2,0.0,0.0,450
4.5,0.4,9,2017-05-02,1,2,0.0,0.0,399
8.0,1.0,9,2017-05-02,1,1,0.0,0.0,277
3.0,0.3,9,2017-05-02,1,3,0.0,0.0,393
8.0,0.9,9,2017-05-02,1,2,0.0,0.0,235
8.0,0.83,9,2017-05-02,1,1,0.0,0.0,278
34.5,8.78,9,2017-05-02,1,1,0.0,5.76,302
12.0,2.24,9,2017-05-02,1,1,0.0,0.0,413
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,213
13.5,2.2,9,2017-05-02,1,1,0.0,0.0,417
5.5,0.7,9,2017-05-02,1,2,0.0,0.0,209
39.0,12.7,9,2017-05-02,1,1,0.0,0.0,175
12.0,2.6,9,2017-05-02,1,2,0.0,0.0,404
10.5,2.3,9,2017-05-02,1,2,0.0,0.0,253
10.5,1.7,9,2017-05-02,1,1,0.0,0.0,445
7.0,1.0,9,2017-05-02,1,2,0.0,0.0,467
9.5,1.2,9,2017-05-02,1,1,0.0,0.0,336
8.0,0.81,9,2017-05-02,1,1,0.0,0.0,345
12.0,1.6,9,2017-05-02,1,1,0.0,0.0,396
52.0,17.6,9,2017-05-02,2,1,0.0,0.0,280
15.5,2.8,9,2017-05-02,1,1,0.0,0.0,152
12.0,3.14,9,2017-05-02,1,2,0.0,0.0,278
10.0,1.01,9,2017-05-02,1,1,0.0,0.0,466
9.5,2.16,9,2017-05-02,1,2,0.0,0.0,199
8.0,1.5,9,2017-05-02,1,1,0.0,0.0,474
24.0,4.39,9,2017-05-02,1,2,0.0,0.0,316
10.0,2.5,9,2017-05-02,1,1,0.0,0.0,259
46.5,11.83,9,2017-05-02,1,1,0.0,5.76,528
33.0,6.66,9,2017-05-02,1,1,0.0,5.76,283
4.0,0.43,9,2017-05-02,1,2,0.0,0.0,499
13.0,1.39,9,2017-05-02,1,1,0.0,0.0,238
12.0,2.51,9,2017-05-02,1,1,0.0,0.0,390
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,116
12.0,1.7,9,2017-05-02,1,1,0.0,0.0,480
15.0,2.1,9,2017-05-02,1,1,0.0,0.0,155
3.0,0.29,9,2017-05-02,1,2,0.0,0.0,200
4.0,0.62,9,2017-05-02,1,1,0.0,0.0,499
5.5,0.96,9,2017-05-02,1,2,0.0,0.0,382
29.5,8.9,9,2017-05-02,1,1,0.0,5.76,278
11.0,2.3,9,2017-05-02,1,2,0.0,0.0,378
34.0,10.53,9,2017-05-02,1,1,0.0,5.76,368
14.5,2.5,9,2017-05-02,1,1,0.0,0.0,401
22.0,2.7,9,2017-05-02,1,1,0.0,0.0,423
4.0,0.6,9,2017-05-02,1,2,0.0,0.0,498
5.0,0.8,9,2017-05-02,1,2,0.0,0.0,474
13.5,2.2,9,2017-05-02,1,1,0.0,0.0,348
6.5,1.06,9,2017-05-02,1,2,0.0,0.0,474
22.5,3.98,9,2017-05-02,1,1,0.0,0.0,349
6.5,0.8,9,2017-05-02,1,1,0.0,0.0,474
15.5,3.2,9,2017-05-02,1,1,0.0,0.0,495
12.0,2.28,9,2017-05-02,1,1,0.0,0.0,303
10.0,1.35,9,2017-05-02,1,1,0.0,0.0,403
5.5,1.0,9,2017-05-02,1,1,0.0,0.0,477
7.5,1.4,9,2017-05-02,1,1,0.0,0.0,224
25.5,7.88,9,2017-05-02,1,2,0.0,0.0,473
4.5,0.54,9,2017-05-02,1,1,0.0,0.0,325
10.0,1.38,9,2017-05-02,1,1,0.0,0.0,397
7.5,1.05,9,2017-05-02,1,1,0.0,0.0,148
10.5,1.73,9,2017-05-02,1,2,0.0,0.0,301
6.0,0.4,9,2017-05-02,1,1,0.0,0.0,314
15.5,2.76,9,2017-05-02,1,1,0.0,0.0,216
4.5,0.63,9,2017-05-02,1,2,0.0,0.0,370
15.0,2.8,9,2017-05-02,1,1,0.0,0.0,217
20.0,3.1,9,2017-05-02,1,1,0.0,0.0,297
6.5,0.95,9,2017-05-02,1,1,0.0,0.0,325
4.5,0.7,9,2017-05-02,1,1,0.0,0.0,528
4.5,0.58,9,2017-05-02,1,2,0.0,0.0,432
14.0,0.8,9,2017-05-02,1,1,0.0,0.0,390
4.5,0.7,9,2017-05-02,1,1,0.0,0.0,473
3.5,0.37,9,2017-05-02,1,1,0.0,0.0,466
5.5,0.68,9,2017-05-02,1,2,0.0,0.0,399
16.5,3.5,9,2017-05-02,1,1,0.0,0.0,477
10.0,0.9,9,2017-05-02,1,2,0.0,0.0,398
4.0,0.62,9,2017-05-02,1,2,0.0,0.0,100
7.0,1.05,9,2017-05-02,1,1,0.0,0.0,294
7.0,0.78,9,2017-05-02,1,2,0.0,0.0,209
17.0,3.32,9,2017-05-02,1,1,0.0,0.0,360
8.5,0.68,9,2017-05-02,1,1,0.0,0.0,322
8.0,1.21,9,2017-05-02,1,1,0.0,0.0,399
7.0,1.13,9,2017-05-02,1,1,0.0,0.0,278
11.0,1.12,9,2017-05-02,1,1,0.0,0.0,262
9.0,0.8,9,2017-05-02,1,1,0.0,0.0,463
9.5,1.28,9,2017-05-02,1,1,0.0,0.0,397
6.5,1.2,9,2017-05-02,1,1,0.0,0.0,277
14.5,3.77,9,2017-05-02,1,1,0.0,0.0,346
27.0,3.31,9,2017-05-02,1,1,0.0,0.0,403
15.5,1.96,9,2017-05-02,1,1,0.0,0.0,479
4.5,0.4,9,2017-05-02,1,2,0.0,0.0,474
6.0,0.7,9,2017-05-02,1,1,0.0,0.0,341
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,209
3.5,0.3,9,2017-05-02,1,2,0.0,0.0,220
20.5,6.24,9,2017-05-02,1,1,0.0,0.0,158
10.0,1.37,9,2017-05-02,1,1,0.0,0.0,398
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,263
52.0,17.38,9,2017-05-02,2,1,0.0,5.76,239
18.0,3.45,9,2017-05-02,1,2,0.0,0.0,238
10.0,1.2,9,2017-05-02,1,2,0.0,0.0,467
13.0,2.2,9,2017-05-02,1,1,0.0,0.0,213
13.5,1.8,9,2017-05-02,1,2,0.0,0.0,214
14.0,2.0,9,2017-05-02,1,2,0.0,0.0,480
14.0,2.52,9,2017-05-02,1,1,0.0,0.0,423
3.0,0.2,9,2017-05-02,1,1,0.0,0.0,214
16.5,1.7,9,2017-05-02,1,2,0.0,0.0,528
22.0,6.7,9,2017-05-02,1,2,0.0,0.0,298
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,379
22.5,6.9,9,2017-05-02,1,2,0.0,0.0,268
9.0,1.52,9,2017-05-02,1,1,0.0,0.0,473
6.0,0.36,9,2017-05-02,1,2,0.0,0.0,323
21.5,7.2,9,2017-05-02,1,1,0.0,0.0,298
10.0,0.99,9,2017-05-02,1,1,0.0,0.0,416
40.0,12.38,9,2017-05-02,1,1,0.0,5.76,368
23.5,4.94,9,2017-05-02,1,2,0.0,0.0,472
7.5,0.83,9,2017-05-02,1,2,0.0,0.0,270
8.5,1.26,9,2017-05-02,1,1,0.0,0.0,327
7.0,0.68,9,2017-05-02,1,1,0.0,0.0,473
5.0,0.9,9,2017-05-02,1,1,0.0,0.0,356
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,399
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,346
13.5,1.79,9,2017-05-02,1,1,0.0,0.0,301
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,331
6.5,0.7,9,2017-05-02,1,1,0.0,0.0,254
6.0,0.64,9,2017-05-02,1,1,0.0,0.0,334
6.5,0.67,9,2017-05-02,1,2,0.0,0.0,322
13.5,2.87,9,2017-05-02,1,1,0.0,0.0,412
16.0,2.33,9,2017-05-02,1,1,0.0,0.0,471
8.5,1.18,9,2017-05-02,1,1,0.0,0.0,249
8.5,1.31,9,2017-05-02,1,2,0.0,0.0,243
6.5,1.36,9,2017-05-02,1,1,0.0,0.0,332
16.5,4.1,9,2017-05-02,1,2,0.0,5.76,220
13.5,1.8,9,2017-05-02,1,1,0.0,0.0,396
4.0,0.3,9,2017-05-02,1,1,0.0,0.0,472
20.0,3.27,9,2017-05-02,1,2,0.0,0.0,343
13.5,2.48,9,2017-05-02,1,2,0.0,0.0,279
8.5,1.54,9,2017-05-02,1,2,0.0,0.0,359
41.0,9.4,9,2017-05-02,1,1,0.0,5.76,300
14.0,2.9,9,2017-05-02,1,1,0.0,0.0,440
14.0,2.2,9,2017-05-02,1,2,0.0,0.0,214
9.5,1.4,9,2017-05-02,1,1,0.0,0.0,347
11.5,2.6,9,2017-05-02,1,1,0.0,0.0,507
13.5,2.2,9,2017-05-02,1,1,0.0,0.0,528
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,498
7.0,0.96,9,2017-05-02,1,1,0.0,0.0,404
28.0,8.12,9,2017-05-02,1,2,0.0,0.0,119
17.5,2.71,9,2017-05-02,1,1,0.0,0.0,215
7.5,1.17,9,2017-05-02,1,1,0.0,0.0,416
6.5,0.95,9,2017-05-02,1,2,0.0,0.0,116
18.0,2.9,9,2017-05-02,1,1,0.0,0.0,381
12.5,2.25,9,2017-05-02,1,1,0.0,0.0,285
5.0,0.7,9,2017-05-02,1,2,0.0,0.0,190
9.0,0.7,9,2017-05-02,1,1,0.0,0.0,499
10.0,1.7,9,2017-05-02,1,1,0.0,0.0,262
10.5,1.17,9,2017-05-02,1,2,0.0,0.0,175
12.5,2.3,9,2017-05-02,1,1,0.0,0.0,264
7.0,1.2,9,2017-05-02,1,2,0.0,0.0,282
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,271
14.5,2.0,9,2017-05-02,1,1,0.0,0.0,283
7.0,1.2,9,2017-05-02,1,2,0.0,0.0,279
10.0,0.99,9,2017-05-02,1,1,0.0,0.0,528
7.5,1.32,9,2017-05-02,1,1,0.0,0.0,348
5.5,0.7,9,2017-05-02,1,1,0.0,0.0,472
22.0,2.9,9,2017-05-02,1,2,0.0,0.0,459
12.0,1.6,9,2017-05-02,1,1,0.0,0.0,400
8.5,1.2,9,2017-05-02,1,2,0.0,0.0,376
4.0,0.55,9,2017-05-02,1,1,0.0,0.0,362
41.0,9.46,9,2017-05-02,1,1,0.0,0.0,76
23.5,5.12,9,2017-05-02,1,1,0.0,0.0,373
9.5,1.44,9,2017-05-02,1,1,0.0,0.0,303
8.0,0.88,9,2017-05-02,1,1,0.0,0.0,398
23.0,5.08,9,2017-05-02,1,1,0.0,0.0,176
16.0,2.26,9,2017-05-02,1,1,0.0,0.0,416
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,370
13.0,1.7,9,2017-05-02,1,2,0.0,0.0,210
12.0,2.9,9,2017-05-02,1,1,0.0,0.0,308
7.0,1.26,9,2017-05-02,1,2,0.0,0.0,298
11.0,1.27,9,2017-05-02,1,2,0.0,0.0,435
7.0,0.6,9,2017-05-02,1,2,0.0,0.0,420
8.0,1.3,9,2017-05-02,1,2,0.0,0.0,474
21.5,3.51,9,2017-05-02,1,2,0.0,0.0,295
5.5,0.7,9,2017-05-02,1,1,0.0,0.0,374
42.0,9.6,9,2017-05-02,1,1,0.0,0.0,238
10.0,1.9,9,2017-05-02,1,1,0.0,0.0,407
7.0,0.83,9,2017-05-02,1,1,0.0,0.0,395
8.5,1.08,9,2017-05-02,1,1,0.0,0.0,400
10.5,1.4,9,2017-05-02,1,1,0.0,0.0,419
6.5,1.23,9,2017-05-02,1,2,0.0,0.0,377
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,473
17.5,2.6,9,2017-05-02,1,1,0.0,0.0,397
9.5,1.3,9,2017-05-02,1,1,0.0,0.0,483
6.5,1.0,9,2017-05-02,1,1,0.0,0.0,220
36.0,8.5,9,2017-05-02,1,2,0.0,0.0,398
7.0,1.1,9,2017-05-02,1,1,0.0,0.0,86
23.0,3.2,9,2017-05-02,1,1,0.0,0.0,417
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,396
11.0,2.23,9,2017-05-02,1,2,0.0,0.0,495
11.5,2.01,9,2017-05-02,1,1,0.0,0.0,398
9.0,0.89,9,2017-05-02,1,1,0.0,0.0,292
10.0,1.1,9,2017-05-02,1,2,0.0,0.0,304
4.5,0.8,9,2017-05-02,1,1,0.0,0.0,377
4.0,0.5,9,2017-05-02,1,2,0.0,0.0,281
18.0,2.2,9,2017-05-02,1,1,0.0,0.0,407
34.5,8.2,9,2017-05-02,1,1,0.0,5.76,300
42.5,11.99,9,2017-05-02,1,1,0.0,5.76,372
10.5,1.68,9,2017-05-02,1,2,0.0,0.0,148
9.5,1.69,9,2017-05-02,1,2,0.0,0.0,409
14.5,2.3,9,2017-05-02,1,1,0.0,0.0,407
70.5,18.7,9,2017-05-02,3,1,0.0,12.5,238
11.5,1.5,9,2017-05-02,1,1,0.0,0.0,347
4.0,0.53,9,2017-05-02,1,1,0.0,0.0,404
10.5,1.61,9,2017-05-02,1,2,0.0,0.0,407
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,473
13.5,2.62,9,2017-05-02,1,1,0.0,0.0,475
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,389
9.5,1.19,9,2017-05-02,1,1,0.0,0.0,398
19.5,3.5,9,2017-05-02,1,1,0.0,0.0,422
13.0,2.77,9,2017-05-02,1,2,0.0,0.0,281
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,356
8.0,1.2,9,2017-05-02,1,1,0.0,0.0,476
11.5,0.9,9,2017-05-02,1,2,0.0,0.0,369
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,400
7.5,1.07,9,2017-05-02,1,1,0.0,0.0,476
8.5,1.27,9,2017-05-02,1,1,0.0,0.0,407
7.5,1.68,9,2017-05-02,1,1,0.0,0.0,475
7.5,1.09,9,2017-05-02,1,1,0.0,0.0,325
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,473
11.0,1.67,9,2017-05-02,1,1,0.0,0.0,397
5.5,0.6,9,2017-05-02,1,2,0.0,0.0,301
6.5,0.8,9,2017-05-02,1,1,0.0,0.0,498
9.0,1.81,9,2017-05-02,1,1,0.0,0.0,367
11.0,1.78,9,2017-05-02,1,2,0.0,0.0,359
39.0,9.1,9,2017-05-02,1,1,0.0,5.76,308
3.0,0.12,9,2017-05-02,1,2,0.0,0.0,528
16.5,2.6,9,2017-05-02,1,2,0.0,0.0,423
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,369
8.5,0.76,9,2017-05-02,1,1,0.0,0.0,277
15.0,2.4,9,2017-05-02,1,2,0.0,0.0,230
6.0,0.4,9,2017-05-02,1,1,0.0,0.0,332
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,326
5.0,0.8,9,2017-05-02,1,1,0.0,0.0,324
10.5,1.8,9,2017-05-02,1,1,0.0,0.0,405
12.5,1.7,9,2017-05-02,1,1,0.0,0.0,409
11.0,2.3,9,2017-05-02,1,1,0.0,0.0,276
18.5,3.5,9,2017-05-02,1,2,0.0,0.0,299
13.5,1.93,9,2017-05-02,1,1,0.0,0.0,480
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,393
6.5,1.2,9,2017-05-02,1,1,0.0,0.0,404
4.5,0.72,9,2017-05-02,1,2,0.0,0.0,522
7.0,0.9,9,2017-05-02,1,2,0.0,0.0,398
5.5,0.66,9,2017-05-02,1,2,0.0,0.0,325
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,407
16.5,1.62,9,2017-05-02,1,1,0.0,0.0,238
7.0,1.16,9,2017-05-02,1,1,0.0,0.0,395
10.5,1.13,9,2017-05-02,1,2,0.0,0.0,473
38.5,11.49,9,2017-05-02,1,1,0.0,0.0,433
27.0,7.61,9,2017-05-02,1,2,0.0,0.0,281
34.0,8.1,9,2017-05-02,1,1,0.0,5.76,308
8.0,1.3,9,2017-05-02,1,1,0.0,0.0,204
52.0,17.22,9,2017-05-02,2,1,0.0,5.54,296
8.5,1.41,9,2017-05-02,1,1,0.0,0.0,296
8.0,0.8,9,2017-05-02,1,2,0.0,0.0,393
7.0,1.83,9,2017-05-02,1,2,0.0,0.0,226
13.5,2.48,9,2017-05-02,1,1,0.0,0.0,238
42.0,10.74,9,2017-05-02,1,1,0.0,5.76,368
34.5,10.0,9,2017-05-02,1,1,0.0,5.76,377
6.0,0.5,9,2017-05-02,1,2,0.0,0.0,234
9.5,1.1,9,2017-05-02,1,1,0.0,0.0,432
34.0,10.5,9,2017-05-02,1,2,0.0,5.76,273
18.0,2.19,9,2017-05-02,1,2,0.0,0.0,348
10.5,2.15,9,2017-05-02,1,1,0.0,0.0,402
11.5,2.0,9,2017-05-02,1,1,0.0,0.0,301
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,399
25.0,7.85,9,2017-05-02,1,1,0.0,0.0,350
5.0,0.8,9,2017-05-02,1,2,0.0,0.0,360
11.5,2.4,9,2017-05-02,1,2,0.0,0.0,405
10.5,1.73,9,2017-05-02,1,1,0.0,0.0,232
26.5,5.31,9,2017-05-02,1,1,0.0,0.0,394
7.0,1.15,9,2017-05-02,1,2,0.0,0.0,203
8.0,1.3,9,2017-05-02,1,1,0.0,0.0,238
15.0,2.37,9,2017-05-02,1,1,0.0,0.0,275
10.5,1.42,9,2017-05-02,1,1,0.0,0.0,373
7.5,0.7,9,2017-05-02,1,1,0.0,0.0,336
